time,"Altitude (GPS) (feet)","Average fuel consumption (total) (MPG)","Average speed (mph)","Average speed (GPS) (mph)","Calculated instant fuel rate (gal./h)","Distance to empty (miles)","Distance travelled (miles)","Distance travelled (total) (miles)","Engine Fuel Rate (g/sec)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel level input (%) (%)","Fuel level input (V) (gallon)","Fuel used (gallon)","Fuel used (total) (gallon)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℉)","Speed (GPS) (mph)","Throttle position (%)","Vehicle acceleration (g)","Vehicle Fuel Rate (g/sec)","Vehicle speed (mph)",Latitude,Longtitude,
18:09:04.026,,32.4500518275712,,,0.234497930417166,270.308452604962,,,0.18,,,,,0.0637298320763429,2.69187943766961,0.274038277928274,11.3,3.47274553491763,,,,,0.18,,33.7075384,-112.1902475,
18:09:04.083,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075384,-112.1902475,
18:09:04.142,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.7075384,-112.1902475,
18:09:04.163,1276.78141837402,,,,,,,,,,,,,,,,,,,,,,,,33.70757217,-112.19023173,
18:09:04.378,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757217,-112.19023173,
18:09:04.468,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70757217,-112.19023173,
18:09:04.514,,32.4496688432625,,,0.234497930417166,270.305262351325,,,0.18,,,,,0.0637616027421881,2.69191120833545,0.274174891791409,11.3,3.47274553491763,,,,,0.18,,33.70757217,-112.19023173,
18:09:04.571,,,,,,,,,,,,,,,,,,,,,11.7647058823529,,,,33.70757217,-112.19023173,
18:09:04.628,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.70757217,-112.19023173,
18:09:04.695,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757217,-112.19023173,
18:09:04.730,,,,,,,,,,751,0.8,,,,,,,,,,,,,,33.70757217,-112.19023173,
18:09:04.749,1291.99475195068,,,0.0826426101884149,,,,,,,,,,,,,,,,0,,,,,33.70757217,-112.19023173,
18:09:04.751,1291.99475195068,,,0.0826423969533754,,,,,,,,,,,,,,,,0,,,,,33.7076377,-112.1902667,
18:09:04.767,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.7076377,-112.1902667,
18:09:04.832,,32.449418650426,,,0.234497930417166,270.303178248691,,,0.18,,,,,0.0637823580262207,2.69193196361948,0.274264139512749,11.3,3.47274553491763,,,,,0.18,,33.7076377,-112.1902667,
18:09:05.024,,,,,,,,,,,,,,,,,,,,,11.7647058823529,,,,33.7076377,-112.1902667,
18:09:05.081,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.7076377,-112.1902667,
18:09:05.137,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7076377,-112.1902667,
18:09:05.164,1276.78802651123,,,,,,,,,,,,,,,,,,,,,,,,33.70757228,-112.19023179,
18:09:05.166,1276.78802651123,,,0.0825976389425598,,,,,,,,,,,,,,,,0,,,,,33.70757228,-112.19023179,
18:09:05.216,,,,,,,,,,755,0.8,,,,,,,,,,,,,,33.70757228,-112.19023179,
18:09:05.262,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70757228,-112.19023179,
18:09:05.320,,32.4489933247169,,,0.260553256019073,270.299635291815,,,0.2,,,,,0.0638176425683245,2.69196724816159,0.274415863043795,11.3,3.85860614990848,,,,,0.2,,33.70757228,-112.19023179,
18:09:05.380,,,,,,,,,,,,,,,,,,,,,11.7647058823529,,,,33.70757228,-112.19023179,
18:09:05.504,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757228,-112.19023179,
18:09:05.646,,,,,,,,,,759,0.8,,,,,,,,,,,,,,33.70757228,-112.19023179,
18:09:05.704,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70757228,-112.19023179,
18:09:05.770,,32.4486000955423,,,0.260553256019073,266.434983131473,,,0.2,,,,,0.0638502652409803,2.69199987083424,0.274556140536215,11.3,3.85860614990848,,,,,0.2,,33.70757228,-112.19023179,
18:09:05.870,,,,,,,,,,,,,,,,,,,,,12.156862745098,,,,33.70757228,-112.19023179,
18:09:05.938,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.70757228,-112.19023179,
18:09:05.994,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757228,-112.19023179,
18:09:06.051,,,,,,,,,,758,0.8,,,,,,,,,,,,,,33.70757228,-112.19023179,
18:09:06.118,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70757228,-112.19023179,
18:09:06.167,1276.81345782715,,,,,,,,,,,,,,,,,,,,,,,,33.70757228,-112.19023179,
18:09:06.195,,32.4482298744828,,,0.260553256019073,270.293275762636,,,0.2,,,,,0.0638809798607997,2.69203058545406,0.274688213401439,11.3,3.85860614990848,,,,,0.2,,33.70757228,-112.19023179,
18:09:06.380,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.70757228,-112.19023179,
18:09:06.416,1291.99475195068,,,0.0824631564539903,,,,,,,,,,,,,,,,0,,,,,33.70757228,-112.19023179,
18:09:06.417,1291.99475195068,,,,,,,,,,,,,,,,,,,,,,,,33.7076388,-112.1902893,
18:09:06.418,1291.99475195068,,,0.0824629647732626,,,,,,,,,,,,,,,,0,,,,,33.7076388,-112.1902893,
18:09:06.447,,,,,,,,,,751,0.8,,,,,,,,,,,,,,33.7076388,-112.1902893,
18:09:06.483,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.7076388,-112.1902893,
18:09:06.529,,32.447879837339,,,0.312663907222887,270.290359958397,,,0.24,,,,,0.0639100206086612,2.69205962620192,0.274813088617243,11.3,4.63032737989018,,,,,0.24,,33.7076388,-112.1902893,
18:09:06.564,,,,,,,,,,,,,,,,,,,,,12.156862745098,,,,33.7076388,-112.1902893,
18:09:06.589,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.7076388,-112.1902893,
18:09:06.634,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7076388,-112.1902893,
18:09:06.691,,,,,,,,,,757,0.8,,,,,,,,,,,,,,33.7076388,-112.1902893,
18:09:06.759,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.7076388,-112.1902893,
18:09:06.950,,32.4474393210973,,,0.312663907222887,270.286690464608,,,0.24,,,,,0.0639465688236789,2.69209617441694,0.274970245941819,11.3,4.63032737989018,,,,,0.24,,33.7076388,-112.1902893,
18:09:07.012,,,,,,,,,,,,,,,,,,,,,12.156862745098,,,,33.7076388,-112.1902893,
18:09:07.079,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.7076388,-112.1902893,
18:09:07.165,1276.87233032227,,,,,,,,,,,,,,,,,,,,,,,,33.7075725,-112.19023193,
18:09:07.167,1276.87233032227,,,0.082382565668529,,,,,,,,,,,,,,,,0,,,,,33.7075725,-112.19023193,
18:09:07.177,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075725,-112.19023193,
18:09:07.259,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.7075725,-112.19023193,
18:09:07.550,,,,,,,,,,,,,,,,,,,,,12.156862745098,,,,33.7075725,-112.19023193,
18:09:07.654,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075725,-112.19023193,
18:09:07.722,,,,,,,,,,763,0.8,,,,,,,,,,,,,,33.7075725,-112.19023193,
18:09:07.777,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.7075725,-112.19023193,
18:09:07.834,,32.4465137110779,,,0.312663907222887,266.417851859001,,,0.24,,,,,0.0640233669417897,2.69217297253505,0.275300477849696,11.3,4.63032737989018,,,,,0.24,,33.7075725,-112.19023193,
18:09:07.905,,,,,,,,,,,,,,,,,,,,,12.156862745098,,,,33.7075725,-112.19023193,
18:09:07.942,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.7075725,-112.19023193,
18:09:07.972,1292.32285597534,,,,,,,,,,,,,,,,,,,,,,,,33.7075931,-112.1902682,
18:09:07.973,,,,0.0822961304901491,,,,,,,,,,,,,,,,0,,,,,33.7075931,-112.1902682,
18:09:07.974,1292.32285597534,,,,,,,,,,,,,,,,,,,,,,,,33.7075931,-112.1902682,
18:09:07.976,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075931,-112.1902682,
18:09:08.020,,,,,,,,,,755,0.8,,,,,,,,,,,,,,33.7075931,-112.1902682,
18:09:08.044,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.7075931,-112.1902682,
18:09:08.142,,32.4461913632544,,,0.312663907222887,266.415205065714,,,0.24,,,,,0.0640501132581237,2.69219971885139,0.275415487009932,11.3,4.63032737989018,,,,,0.24,,33.7075931,-112.1902682,
18:09:08.165,1276.88294339111,,,,,,,,,,,,,,,,,,,,,,,,33.70757253,-112.19023197,
18:09:08.167,1276.88294339111,,,0.082275443528602,,,,,,,,,,,,,,,,0,,,,,33.70757253,-112.19023197,
18:09:08.251,,,,,,,,,,,,,,,,,,,,,12.156862745098,,,,33.70757253,-112.19023197,
18:09:08.308,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.70757253,-112.19023197,
18:09:08.365,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757253,-112.19023197,
18:09:08.424,,,,,,,,,,750,0.8,,,,,,,,,,,,,,33.70757253,-112.19023197,
18:09:08.482,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70757253,-112.19023197,
18:09:08.549,,32.4457658556718,,,0.312663907222887,270.272750522322,,,0.24,,,,,0.064085419911062,2.69223502550433,0.275567305617567,11.3,4.63032737989018,,,,,0.24,,33.70757253,-112.19023197,
18:09:08.607,,,,,,,,,,,,,,,,,,,,,12.156862745098,,,,33.70757253,-112.19023197,
18:09:08.674,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.70757253,-112.19023197,
18:09:08.843,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757253,-112.19023197,
18:09:08.910,,,,,,,,,,752,0.8,,,,,,,,,,,,,,33.70757253,-112.19023197,
18:09:08.967,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70757253,-112.19023197,
18:09:09.023,,32.4452691797199,,,0.312663907222887,270.268613218976,,,0.24,,,,,0.0641266329577642,2.69227623855103,0.275744521718386,11.3,4.63032737989018,,,,,0.24,,33.70757253,-112.19023197,
18:09:09.084,,,,,,,,,,,,,,,,,,,,,12.156862745098,,,,33.70757253,-112.19023197,
18:09:09.151,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.70757253,-112.19023197,
18:09:09.164,1276.92639689941,,,,,,,,,,,,,,,,,,,,,,,,33.70757254,-112.19023197,
18:09:09.208,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757254,-112.19023197,
18:09:09.264,,,,,,,,,,755,0.8,,,,,,,,,,,,,,33.70757254,-112.19023197,
18:09:09.288,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70757254,-112.19023197,
18:09:09.406,,32.44486925142,,,0.312663907222887,270.265281822142,,,0.24,,,,,0.0641598190202738,2.69230942461354,0.275887221787177,11.3,4.63032737989018,,,,,0.24,,33.70757254,-112.19023197,
18:09:09.441,1292.32285597534,,,0.0821394253226468,,,,,,,,,,,,,,,,0,,,,,33.70757254,-112.19023197,
18:09:09.442,1292.32285597534,,,0.0821392447381466,,,,,,,,,,,,,,,,0,,,,,33.7076294,-112.1903226,
18:09:09.481,,,,,,,,,,,,,,,,,,,,,12.156862745098,,,,33.7076294,-112.1903226,
18:09:09.516,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.7076294,-112.1903226,
18:09:09.551,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7076294,-112.1903226,
18:09:09.586,,,,,,,,,,726,0.7,,,,,,,,,,,,,,33.7076294,-112.1903226,
18:09:09.621,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.7076294,-112.1903226,
18:09:09.667,,32.4445952216821,,,0.312663907222887,270.262999158471,,,0.24,,,,,0.0641825584886182,2.69233216408188,0.275985001501058,11.3,4.63032737989018,,,,,0.24,,33.7076294,-112.1903226,
18:09:09.724,,,,,,,,,,,,,,,,,,,,,9.80392156862745,,,,33.7076294,-112.1903226,
18:09:09.748,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.7076294,-112.1903226,
18:09:09.854,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7076294,-112.1903226,
18:09:10.161,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.7076294,-112.1903226,
18:09:10.168,1276.92199147461,,,,,,,,,,,,,,,,,,,,,,,,33.70757261,-112.19023206,
18:09:10.169,1276.92199147461,,,0.0820618140655019,,,,,,,,,,,,,,,,0,,,,,33.70757261,-112.19023206,
18:09:10.216,,32.4440211073734,,,0.312663907222887,270.258216794757,,,0.24,,,,,0.0642302007464614,2.69237980633973,0.276189863209784,11.3,4.63032737989018,,,,,0.24,,33.70757261,-112.19023206,
18:09:10.273,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70757261,-112.19023206,
18:09:10.330,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.70757261,-112.19023206,
18:09:10.397,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757261,-112.19023206,
18:09:10.521,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70757261,-112.19023206,
18:09:10.577,,32.4437063480018,,,0.260553256019073,266.394800641641,,,0.2,,,,,0.0642563214296759,2.69240592702294,0.276302182147607,11.3,3.85860614990848,,,,,0.2,,33.70757261,-112.19023206,
18:09:10.762,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70757261,-112.19023206,
18:09:10.813,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.70757261,-112.19023206,
18:09:10.870,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757261,-112.19023206,
18:09:10.938,,,,,,,,,,740,0.7,,,,,,,,,,,,,,33.70757261,-112.19023206,
18:09:10.996,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70757261,-112.19023206,
18:09:11.063,,32.44328231362,,,0.260553256019073,270.252062653699,,,0.2,,,,,0.0642915112317392,2.692441116825,0.276453498296478,11.3,3.85860614990848,,,,,0.2,,33.70757261,-112.19023206,
18:09:11.099,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70757261,-112.19023206,
18:09:11.106,1292.32285597534,,,0.0819623007125927,,,,,,,,,,,,,,,,0,,,,,33.70757261,-112.19023206,
18:09:11.108,1292.32285597534,,,,,,,,,,,,,,,,,,,,,,,,33.707543,-112.1902498,
18:09:11.109,1292.32285597534,,,0.0819620043613005,,,,,,,,,,,,,,,,0,,,,,33.707543,-112.1902498,
18:09:11.135,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.707543,-112.1902498,
18:09:11.165,1276.98386766846,,,0.0819560014800185,,,,,,,,,,,,,,,,0,,,,,33.707543,-112.1902498,
18:09:11.169,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.707543,-112.1902498,
18:09:11.226,,,,,,,,,,740,0.7,,,,,,,,,,,,,,33.707543,-112.1902498,
18:09:11.261,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.707543,-112.1902498,
18:09:11.431,,32.4429610610076,,,0.260553256019073,270.249386624181,,,0.2,,,,,0.064318171983848,2.69246777757711,0.276568139530546,11.3,3.85860614990848,,,,,0.2,,33.707543,-112.1902498,
18:09:11.479,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.707543,-112.1902498,
18:09:11.613,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.707543,-112.1902498,
18:09:11.672,,,,,,,,,,736,0.7,,,,,,,,,,,,,,33.707543,-112.1902498,
18:09:11.718,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.707543,-112.1902498,
18:09:11.787,,32.4426512417726,,,0.260553256019073,270.246805834528,,,0.2,,,,,0.0643438843801896,2.69249348997345,0.276678702834815,11.3,3.85860614990848,,,,,0.2,,33.707543,-112.1902498,
18:09:11.843,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.707543,-112.1902498,
18:09:12.026,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.707543,-112.1902498,
18:09:12.084,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.707543,-112.1902498,
18:09:12.153,,,,,,,,,,745,0.7,,,,,,,,,,,,,,33.707543,-112.1902498,
18:09:12.173,1277.03092561523,,,,,,,,,,,,,,,,,,,,,,,,33.70757252,-112.1902321,
18:09:12.210,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70757252,-112.1902321,
18:09:12.268,,32.4422730205337,,,0.234497930417166,266.383031610661,,,0.18,,,,,0.0643752742344974,2.69252487982776,0.276813679208339,11.3,3.47274553491763,,,,,0.18,,33.70757252,-112.1902321,
18:09:12.329,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70757252,-112.1902321,
18:09:12.384,,,,,,,,,,,,,,,,,,,95,,,,,,33.70757252,-112.1902321,
18:09:12.505,,,,,,,,,,750,0.8,,,,,,,,,,,,,,33.70757252,-112.1902321,
18:09:12.563,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70757252,-112.1902321,
18:09:12.671,,32.441957196578,,,0.234497930417166,266.380438384757,,,0.18,,,,,0.0644014860888973,2.69255109168216,0.276926390182259,11.3,3.47274553491763,,,,,0.18,,33.70757252,-112.1902321,
18:09:12.690,1292.32285597534,,,,,,,,,,,,,,,,,,,,,,,,33.7075452,-112.1902499,
18:09:12.691,1292.32285597534,,,0.0817943954688632,,,,,,,,,,,,,,,,0,,,,,33.7075452,-112.1902499,
18:09:12.788,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075452,-112.1902499,
18:09:12.844,,,,,,,,,,,,,,,,,,,95,,,,,,33.7075452,-112.1902499,
18:09:12.899,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075452,-112.1902499,
18:09:12.967,,,,,,,,,,741,0.7,,,,,,,,,,,,,,33.7075452,-112.1902499,
18:09:13.024,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.7075452,-112.1902499,
18:09:13.079,,32.4416367967466,,,0.234497930417166,266.377807586405,,,0.18,,,,,0.0644280782402422,2.69257768383351,0.277040736433041,11.3,3.47274553491763,,,,,0.18,,33.7075452,-112.1902499,
18:09:13.160,1277.0369330127,,,,,,,,,,,,,,,,,,,,,,,,33.70757243,-112.19023215,
18:09:13.161,1277.0369330127,,,0.0817447069433193,,,,,,,,,,,,,,,,0,,,,,33.70757243,-112.19023215,
18:09:13.325,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70757243,-112.19023215,
18:09:13.382,,,,,,,,,,,,,,,,,,,95,,,,,,33.70757243,-112.19023215,
18:09:13.449,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757243,-112.19023215,
18:09:13.507,,,,,,,,,,746,0.7,,,,,,,,,,,,,,33.70757243,-112.19023215,
18:09:13.563,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70757243,-112.19023215,
18:09:13.621,,32.4412117502382,,,0.234497930417166,270.2348148913,,,0.18,,,,,0.0644633565384779,2.69261296213174,0.277192433115455,11.3,3.47274553491763,,,,,0.18,,33.70757243,-112.19023215,
18:09:13.692,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70757243,-112.19023215,
18:09:13.748,,,,,,,,,,,,,,,,,,,95,,,,,,33.70757243,-112.19023215,
18:09:13.983,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757243,-112.19023215,
18:09:14.051,,,,,,,,,,740,0.7,,,,,,,,,,,,,,33.70757243,-112.19023215,
18:09:14.097,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70757243,-112.19023215,
18:09:14.170,1277.10701931641,,,,,,,,,,,,,,,,,,,,,,,,33.70757243,-112.19023214,
18:09:14.173,,32.4407786237828,,,0.234497930417166,270.231206954322,,,0.18,,,,,0.0644993064126007,2.69264891200586,0.277347017574183,11.3,3.47274553491763,,,,,0.18,,33.70757243,-112.19023214,
18:09:14.218,1292.32285597534,,,0.0816333225565799,,,,,,,,,,,,,,,,0,,,,,33.70757243,-112.19023214,
18:09:14.228,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70757243,-112.19023214,
18:09:14.283,,,,,,,,,,,,,,,,,,,95,,,,,,33.70757243,-112.19023214,
18:09:14.386,,,,,,,,,,744,0.7,,,,,,,,,,,,,,33.70757243,-112.19023214,
18:09:14.431,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70757243,-112.19023214,
18:09:14.559,,32.4404749802247,,,0.234497930417166,270.228677607966,,,0.18,,,,,0.0645245096655423,2.69267411525881,0.277455391561832,11.3,3.47274553491763,,,,,0.18,,33.70757243,-112.19023214,
18:09:14.680,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70757243,-112.19023214,
18:09:14.738,,,,,,,,,,,,,,,,,,,95,,,,,,33.70757243,-112.19023214,
18:09:14.793,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757243,-112.19023214,
18:09:14.861,,,,,,,,,,742,0.7,,,,,,,,,,,,,,33.70757243,-112.19023214,
18:09:14.920,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70757243,-112.19023214,
18:09:14.974,,32.4401497991535,,,0.234497930417166,270.225968854444,,,0.18,,,,,0.0645515011146745,2.69270110670794,0.277571454793101,11.3,3.47274553491763,,,,,0.18,,33.70757243,-112.19023214,
18:09:15.093,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70757243,-112.19023214,
18:09:15.158,,,,,,,,,,,,,,,,,,,95,,,,,,33.70757243,-112.19023214,
18:09:15.181,1277.15748145508,,,,,,,,,,,,,,,,,,,,,,,,33.70757243,-112.19023217,
18:09:15.182,1277.15748145508,,,0.0815319280558578,,,,,,,,,,,,,,,,0,,,,,33.70757243,-112.19023217,
18:09:15.339,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757243,-112.19023217,
18:09:15.399,,,,,,,,,,745,0.7,,,,,,,,,,,,,,33.70757243,-112.19023217,
18:09:15.466,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70757243,-112.19023217,
18:09:15.531,,32.4397125485056,,,0.234497930417166,270.222326563003,,,0.18,,,,,0.0645877956811467,2.69273740127441,0.277727521428931,11.3,3.47274553491763,,,,,0.18,,33.70757243,-112.19023217,
18:09:15.695,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70757243,-112.19023217,
18:09:15.730,,,,,,,,,,,,,,,,,,,95,,,,,,33.70757243,-112.19023217,
18:09:15.808,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757243,-112.19023217,
18:09:15.978,,,,,,,,,,740,0.7,,,,,,,,,,,,,,33.70757243,-112.19023217,
18:09:16.092,,32.4392724082681,,,0.234497930417166,270.218660201323,,,0.18,,,,,0.0646243310899744,2.69277393668324,0.27788462368689,11.3,3.47274553491763,,,,,0.18,,33.70757243,-112.19023217,
18:09:16.162,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70757243,-112.19023217,
18:09:16.168,1277.21715493652,,,,,,,,,,,,,,,,,,,,,,,,33.70757243,-112.19023217,
18:09:16.218,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.70757243,-112.19023217,
18:09:16.351,,,,,,,,,,742,0.7,,,,,,,,,,,,,,33.70757243,-112.19023217,
18:09:16.512,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70757243,-112.19023217,
18:09:16.581,,32.4388886430406,,,0.234497930417166,266.355242536321,,,0.18,,,,,0.0646561876992945,2.69280579329256,0.278021607106966,11.3,3.47274553491763,,,,,0.18,,33.70757243,-112.19023217,
18:09:16.694,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.70757243,-112.19023217,
18:09:16.751,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757243,-112.19023217,
18:09:16.832,,,,,,,,,,744,0.7,,,,,,,,,,,,,,33.70757243,-112.19023217,
18:09:16.921,1292.32285597534,,,0.0813497175700026,,,,,,,,,,,,,,,,0,,,,,33.70757243,-112.19023217,
18:09:16.922,1292.32285597534,,,,,,,,,,,,,,,,,,,,,,,,33.7075585,-112.1902542,
18:09:16.923,1292.32285597534,,,0.0813495002892872,,,,,,,,,,,,,,,,0,,,,,33.7075585,-112.1902542,
18:09:16.930,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.7075585,-112.1902542,
18:09:16.964,,32.4385881601396,,,0.234497930417166,270.212960424516,,,0.18,,,,,0.0646811315128955,2.69283073710616,0.278128865505451,11.3,3.47274553491763,,,,,0.18,,33.7075585,-112.1902542,
18:09:16.989,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075585,-112.1902542,
18:09:17.169,1279.78451636475,,,0.081627813031023,,,,,,,,,,,,,,,,0.961882621583208,,,,,33.7075863,-112.19022931,
18:09:17.170,1279.78451636475,,,0.0816298285988186,,,,,,,,,,,,,,,,0.961882621583208,,,,,33.7075863,-112.19022931,
18:09:17.171,1279.78451636475,,,0.0816309902041243,,,,,,,,,,,,,,,,0.961882621583208,,,,,33.7075863,-112.19022931,
18:09:17.182,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.7075863,-112.19022931,
18:09:17.184,1292.32285597534,,,0.0816451631464112,,,,,,,,,,,,,,,,0.959488049245512,,,,,33.7075863,-112.19022931,
18:09:17.248,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075863,-112.19022931,
18:09:17.347,,,,,,,,,,747,0.7,,,,,,,,,,,,,,33.7075863,-112.19022931,
18:09:17.403,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.7075863,-112.19022931,
18:09:17.468,,32.4381927188752,,,0.234497930417166,266.349528313128,,,0.18,,,,,0.0647139587545582,2.69286356434782,0.2782700226446,11.3,3.47274553491763,,,,,0.18,,33.7075863,-112.19022931,
18:09:17.526,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075863,-112.19022931,
18:09:17.584,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.7075863,-112.19022931,
18:09:17.664,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075863,-112.19022931,
18:09:17.850,,,,,,,,,,744,0.7,,,,,,,,,,,,,,33.7075863,-112.19022931,
18:09:17.940,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.7075863,-112.19022931,
18:09:18.007,,32.4377693999844,,,0.234497930417166,266.346052447876,,,0.18,,,,,0.0647491011221866,2.69289870671545,0.278421134825402,11.3,3.47274553491763,,,,,0.18,,33.7075863,-112.19022931,
18:09:18.076,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075863,-112.19022931,
18:09:18.133,,,,,,,,,,,,,,,,,,,93.2,,,,,,33.7075863,-112.19022931,
18:09:18.168,1281.72130130615,,,0.0826156464395507,,,,,,,,,,,,,,,,0.850035780314129,,,,,33.7075863,-112.19022931,
18:09:18.171,1281.72130130615,,,0.0826179696292383,,,,,,,,,,,,,,,,0.850035780314129,,,,,33.70759459,-112.19021928,
